Dimension,Mutual_Information
753,0.006793434682359335
754,0.002969205984037958
755,0.0073785733887334545
756,0.00782723131782994
757,0.01048401249738571
758,0.0072943238935095495
759,0.002931501750430325
760,0.007623881531967726
761,0.004110085398833575
762,0.0023634318848660615
763,0.00540830202831951
764,0.0021743679614406996
765,0.0035623741813558107
766,0.004172718452230849
767,0.003872119853352528
768,0.0057742481446201276
